StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,IC,Time_Vign_male_First_Click,Time_Vign_male_Last_Click,Time_Vign_male_Page_Submit,Time_Vign_male_Click_Count,W_AC_m_1,Ch_LoEf_m_1,Ch_LoEf_m_2,Ch_LoEf_m_3,Ch_LoEf_m_4,Ch_LoEf_m_5,Ch_LoEf_m_6,Ch_LoEf_m_7,Ch_LoEf_m_8,Ch_LoEf_m_9,Ch_LoEf_m_10,Ch_LoEf_m_11,Ch_LoEf_m_12,Ch_LoEf_m_13,Ch_LoEf_m_14,Ch_LoEf_m_15,Ch_HiEf_1,Ch_HiEf_2,Ch_HiEf_3,Ch_HiEf_4,Ch_HiEf_5,Ch_HiEf_6,Ch_HiEf_7,Ch_HiEf_8,Ch_HiEf_9,Ch_HiEf_10,Ch_HiEf_11,Ch_HiEf_12,Ch_HiEf_13,Ch_HiEf_14,Ch_HiEf_15,W_Ef_LoEf_m,W_Ef_HiEf_m,W_Qu_LoEf_m,W_Qu_HiEf_m,W_Dif_LoEf_m,W_Dif_HiEf_m,W_Val_LoEf_m,W_Val_HiEf_m,AC_m_2,Sal_LoEf_1,Sal_HiEf_1,W_Coop_LoEf_m,W_Coop_HiEf_m,Time_Vign_female_First_Click,Time_Vign_female_Last_Click,Time_Vign_female_Page_Submit,Time_Vign_female_Click_Count,W_AC_f_1,Ch_LoEf_f_1,Ch_LoEf_f_2,Ch_LoEf_f_3,Ch_LoEf_f_4,Ch_LoEf_f_5,Ch_LoEf_f_6,Ch_LoEf_f_7,Ch_LoEf_f_8,Ch_LoEf_f_9,Ch_LoEf_f_10,Ch_LoEf_f_11,Ch_LoEf_f_12,Ch_LoEf_f_13,Ch_LoEf_f_14,Ch_LoEf_f_15,Ch_HiEf_1.0,Ch_HiEf_2.0,Ch_HiEf_3.0,Ch_HiEf_4.0,Ch_HiEf_5.0,Ch_HiEf_6.0,Ch_HiEf_7.0,Ch_HiEf_8.0,Ch_HiEf_9.0,Ch_HiEf_10.0,Ch_HiEf_11.0,Ch_HiEf_12.0,Ch_HiEf_13.0,Ch_HiEf_14.0,Ch_HiEf_15.0,W_Ef_LoEf_f,W_Ef_HiEf_f,W_Qu_LoEf_f,W_Qu_HiEf_f,W_Dif_LoEf_f,W_Dif_HiEf_f,W_Val_LoEf_f,W_Val_HiEf_f,W_AC_f_2,W_Sal_LoEf_f_1,W_Sal_HiEf_f_1,W_Coop_LoEf_f,W_Coop_HiEf_f,Age,Gen,Gen_3_TEXT,Nat,Cou,Lan,Edu,Lad,FB,SC0
2024-09-16 15:57:48,2024-09-16 15:57:48,2,,100,0,1,2024-09-16 15:57:49,R_bBGS90M2iKLmhBI,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.62,8.84,9.17,17,7,2,5,6,3,3,3,6,3,5,4,4,5,5,7,1,4,7,5,3,5,3,7,6,7,1,5,3,2,6,1,5,7,7,4,1,5,4,1,1,30,35,2,1,114,4,,TEXT,TEXT,2,3,7,"Tellus molestie. Dolor, pede mattis! Pede molestie. Tempor nunc aliquet.",186
2024-09-16 15:57:49,2024-09-16 15:57:49,2,,100,0,1,2024-09-16 15:57:49,R_9LIZiQk2didcdIq,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66,8.69,8.9,16,5,1,7,6,3,3,5,1,2,6,5,6,1,3,2,1,7,2,5,6,2,6,1,3,3,1,2,5,7,1,5,7,3,6,2,5,3,5,4,3,34,16,6,3,113,4,,TEXT,TEXT,4,5,7,Cursus amet fermentum. Quis culpa? Duis cursus? Quis massa ridiculus interdum lectus sed. Tempor lacus.,172
2024-09-16 15:57:49,2024-09-16 15:57:49,2,,100,0,1,2024-09-16 15:57:49,R_0Pqn2HzhybVfTjU,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.48,8.73,5.82,50,3,1,1,3,1,2,7,4,7,7,3,5,6,7,4,5,4,7,2,3,4,5,1,5,1,4,7,2,2,7,5,1,7,5,3,1,7,1,6,4,22,20,1,1,20,2,,TEXT,TEXT,1,7,7,Tempora quam metus eget turpis. Tortor aliquet sed duis sollicitudin. Sed magnis.,178
2024-09-16 15:57:49,2024-09-16 15:57:49,2,,100,0,1,2024-09-16 15:57:49,R_b91pTTUriukQPMq,,,,,,,test,,1,0.36,9.23,1.4,42,6,1,7,3,5,1,3,5,3,1,2,1,6,3,4,1,6,7,1,4,3,6,6,3,5,5,1,2,4,3,4,4,4,1,7,1,2,7,7,3,31,29,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1,,TEXT,TEXT,2,3,7,Arcu porttitor! A primis. Vivamus non sollicitudin. Dui. Bibendum. Facilisi facilisis accumsan auctor enim fermentum.,162
2024-09-16 15:57:49,2024-09-16 15:57:49,2,,100,0,1,2024-09-16 15:57:50,R_3a8FmCjA9WTNKrY,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.79,8.18,9.93,34,6,6,6,7,1,6,2,4,1,2,7,2,1,3,6,6,1,6,1,6,5,1,4,3,6,1,7,6,4,6,2,1,6,2,7,1,5,7,6,6,14,16,3,5,116,3,"Rhoncus! Pharetra dignissim sem eros nullam, pretium dapibus tincidunt eu blandit platea.",TEXT,TEXT,2,9,1,A? Primis duis venenatis erat odio dictumst pellentesque convallis iaculis eros convallis.,182
2024-09-16 15:57:50,2024-09-16 15:57:50,2,,100,0,1,2024-09-16 15:57:50,R_8k9VqHqV6scANTM,,,,,,,test,,1,1.31,9.2,1.71,10,1,7,6,6,3,2,3,7,5,7,6,5,4,4,6,7,3,4,4,1,1,7,7,3,6,7,1,6,5,7,1,5,7,6,4,1,7,7,5,5,16,30,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,1,,TEXT,TEXT,4,1,6,Ante duis scelerisque commodo nibh. Orci molestie! Fermentum ultrices ultrices fusce ultrices amet. Consequat.,202
2024-09-16 15:57:50,2024-09-16 15:57:50,2,,100,0,1,2024-09-16 15:57:50,R_3PKaFRQ7DnIOwCy,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.39,8.78,9.94,35,7,1,2,4,6,7,7,7,1,5,4,7,3,2,7,7,2,6,5,6,3,5,7,3,2,6,3,1,7,7,3,2,3,3,4,5,3,6,4,6,28,16,4,5,100,4,,TEXT,TEXT,2,7,6,Vitae tellus dignissim magnis luctus amet vitae id nec id.,199
2024-09-16 15:57:50,2024-09-16 15:57:50,2,,100,0,1,2024-09-16 15:57:50,R_bjfi7qCmQ2xdoUe,,,,,,,test,,1,0.32,6.91,3.58,48,7,6,1,3,1,6,3,5,2,7,1,1,5,5,5,1,3,6,4,5,1,2,3,4,5,7,6,2,2,5,7,2,3,2,1,5,3,6,4,6,33,24,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,4,,TEXT,TEXT,3,5,9,"Ligula dolorem vehicula augue turpis a egestas. Morbi, vulputate placerat euismod dignissim vulputate atque? Volutpat.",175
2024-09-16 15:57:50,2024-09-16 15:57:50,2,,100,0,1,2024-09-16 15:57:51,R_80NcQ9FWN3mD3GC,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,8.5,1.95,25,2,7,2,7,6,6,7,4,4,2,1,4,1,7,2,6,7,6,2,5,3,6,6,2,2,4,6,4,4,3,4,7,1,2,3,7,5,5,1,6,30,13,1,4,89,1,,TEXT,TEXT,1,2,8,Porta sed? Fusce vivamus? Ipsum mauris. Lectus vehicula non. Per elementum magnis iaculis tempor amet.,182
2024-09-16 15:57:51,2024-09-16 15:57:51,2,,100,0,1,2024-09-16 15:57:51,R_40Z7jr4WEahiiN0,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25,9.25,4.93,32,2,3,5,1,1,3,4,3,5,3,2,7,4,5,4,1,5,3,2,7,1,1,6,5,5,1,4,6,4,6,4,5,7,6,5,5,2,6,6,2,33,13,5,7,35,2,,TEXT,TEXT,2,8,4,Ac. Sem luctus volutpat imperdiet enim maecenas! Lacus laoreet. Cursus auctor pretium! Erat eleifend.,174
2024-09-16 15:57:51,2024-09-16 15:57:51,2,,100,0,1,2024-09-16 15:57:51,R_cBF2UuAljsLyfY2,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.73,9.07,7.87,28,2,2,1,7,4,6,4,2,6,7,2,4,3,4,7,1,4,6,4,2,7,2,1,5,4,2,3,2,6,2,4,5,2,2,2,6,1,3,2,4,26,15,7,4,24,1,,TEXT,TEXT,1,9,1,"Consectetuer dui curabitur. Accumsan integer blandit dui, odio ac, temporibus.",156
2024-09-16 15:57:51,2024-09-16 15:57:51,2,,100,0,1,2024-09-16 15:57:51,R_7ZJZ0m2BQZlgh5Y,,,,,,,test,,1,5.68,9.86,6.4,16,2,5,1,7,7,5,7,6,1,5,1,6,2,5,6,1,6,2,7,2,1,1,5,4,6,4,1,2,4,3,4,2,2,7,2,3,6,6,2,6,26,24,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,3,Molestie urna sem mi eu aliquet dolorem ab phasellus dictumst. Dolorem? Pretium praesent malesuada.,TEXT,TEXT,3,1,2,Massa at sed eget. Aliquam donec. Sollicitudin ullamcorper odio tempora.,165
2024-09-16 15:57:51,2024-09-16 15:57:51,2,,100,0,1,2024-09-16 15:57:52,R_42Sk459jGUdapv0,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.21,9.75,9.67,42,7,7,4,3,5,4,3,1,5,7,2,2,1,6,4,3,7,5,5,6,1,6,4,5,4,1,3,2,2,1,1,3,5,6,6,3,6,3,7,4,20,34,6,6,84,2,,TEXT,TEXT,4,8,2,Rutrum tempus curabitur culpa! Venenatis wisi! Dapibus laoreet malesuada. Ipsum tincidunt nulla primis velit nibh.,177
2024-09-16 15:57:52,2024-09-16 15:57:52,2,,100,0,1,2024-09-16 15:57:52,R_6WIztOjTDRLLTuK,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.71,8.47,8.78,13,3,1,1,3,3,5,5,5,5,6,2,2,7,1,3,1,3,3,7,5,6,6,3,4,6,6,5,2,7,1,3,7,5,7,1,6,1,6,5,4,13,17,1,1,86,4,,TEXT,TEXT,2,8,6,Facilisi montes aliquam. Mattis rhoncus! Mattis suscipit ante at nec a.,183
2024-09-16 15:57:52,2024-09-16 15:57:52,2,,100,0,1,2024-09-16 15:57:52,R_6gKte8Q6FjZ2nXw,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.47,6.94,5,4,3,7,3,4,4,3,5,4,4,6,7,1,6,7,3,7,5,1,2,5,1,3,2,5,2,5,2,5,1,3,6,3,4,5,5,2,7,1,4,24,23,2,5,112,1,,TEXT,TEXT,2,9,1,Dui luctus consequat sapien? Dui luctus. Mi vehicula aliquam bibendum euismod urna aliquet at.,171
2024-09-16 15:57:52,2024-09-16 15:57:52,2,,100,0,1,2024-09-16 15:57:52,R_3vBTxtqc6lrpjhQ,,,,,,,test,,1,1.16,1.34,2.4,34,6,6,6,5,5,2,3,5,1,1,5,3,3,1,4,5,4,5,1,4,4,7,5,4,2,5,4,2,1,4,2,3,1,6,3,2,4,1,5,1,31,29,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,3,"Potenti nunc posuere suscipit, euismod! Pede sit etiam pharetra elementum? Sit. Neque lacus euismod.",TEXT,TEXT,3,7,5,Diam id scelerisque ultricies. Fermentum molestie aenean vestibulum bibendum euismod fringilla.,160
2024-09-16 15:57:52,2024-09-16 15:57:52,2,,100,0,1,2024-09-16 15:57:53,R_dbzfXtGUegTU6BE,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,7.61,7.48,44,7,5,6,1,2,5,6,2,4,1,4,2,1,7,3,1,5,3,4,1,3,4,3,7,2,5,6,3,4,7,6,7,7,7,1,3,4,4,6,7,19,27,7,3,106,4,,TEXT,TEXT,3,5,5,Faucibus mattis erat mattis accusamus? Platea turpis. Potenti purus vivamus dolorem dolor in tortor arcu.,184
2024-09-16 15:57:53,2024-09-16 15:57:53,2,,100,0,1,2024-09-16 15:57:53,R_56WykmJHRtBvXBc,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,2.28,5.63,17,6,3,4,1,4,4,6,2,6,5,5,2,4,6,5,6,5,1,7,1,7,7,4,2,7,7,2,5,5,7,1,5,4,7,7,6,1,5,1,4,30,20,5,6,39,4,,TEXT,TEXT,1,3,5,"Eros augue ultricies risus. Luctus massa? A rhoncus sem elit consequat ab, eget.",191
2024-09-16 15:57:53,2024-09-16 15:57:53,2,,100,0,1,2024-09-16 15:57:53,R_2sh2M7Lv4JkEvgG,,,,,,,test,,1,0.63,9.47,8.95,36,1,2,4,4,1,2,2,3,1,6,5,7,4,1,2,1,5,3,3,3,6,7,6,6,5,4,2,3,6,3,3,1,6,1,4,4,7,6,1,3,16,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,4,,TEXT,TEXT,2,7,6,Metus dignissim ut blandit montes leo maecenas. Turpis eu. Ipsum fringilla potenti a dui nunc.,164
2024-09-16 15:57:53,2024-09-16 15:57:53,2,,100,0,1,2024-09-16 15:57:53,R_6AtSpzZ5ZS1jLdc,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,7.64,2.94,26,1,3,3,5,4,7,2,1,1,2,1,4,3,3,6,4,6,3,2,6,3,4,4,2,7,6,3,2,1,2,7,7,6,1,1,2,1,5,1,7,23,34,4,2,110,4,,TEXT,TEXT,2,9,2,Potenti velit metus laoreet etiam? Aliquet vitae mattis! Potenti temporibus.,157
2024-09-16 15:57:53,2024-09-16 15:57:53,2,,100,0,1,2024-09-16 15:57:54,R_3se7v78TAUupeLQ,,,,,,,test,,1,9.8,9.82,9.88,16,2,6,1,2,6,5,7,4,5,5,3,3,2,6,2,3,2,5,6,3,1,3,4,5,6,6,3,2,1,3,2,6,6,7,7,6,3,2,1,5,23,29,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,2,,TEXT,TEXT,1,6,1,Luctus! Rhoncus et dui magna tellus velit tortor sollicitudin! Aliquet blandit massa.,168
2024-09-16 15:57:54,2024-09-16 15:57:54,2,,100,0,1,2024-09-16 15:57:54,R_896qTyA3XluorlA,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,6.71,6.64,31,6,4,6,6,5,6,3,2,2,6,3,1,5,2,4,1,2,1,3,6,3,4,7,2,2,3,1,5,1,7,5,3,5,4,7,5,5,5,7,3,30,36,5,5,102,1,,TEXT,TEXT,1,4,9,Aliquam nullam rhoncus tempor ac ridiculus sit volutpat natoque quam dapibus bibendum.,174
2024-09-16 15:57:54,2024-09-16 15:57:54,2,,100,0,1,2024-09-16 15:57:54,R_1SyANhCH0NmACtE,,,,,,,test,,1,4.62,4.77,5.89,37,2,7,5,2,2,3,5,6,3,4,3,1,6,3,3,6,4,7,6,5,3,6,3,1,6,1,1,3,5,2,4,7,4,7,1,6,7,6,1,4,30,34,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,3,Tempor nunc accumsan. Eget? Suscipit a ac platea enim. Vivamus montes.,TEXT,TEXT,1,7,10,Nonummy non eleifend et montes mi! Arcu. Nulla donec nulla. Tincidunt posuere bibendum.,183
2024-09-16 15:57:54,2024-09-16 15:57:54,2,,100,0,1,2024-09-16 15:57:54,R_3dy3jClXGwldmWq,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.12,7.35,8.05,14,6,4,7,2,6,2,6,6,7,2,2,3,4,7,1,4,5,3,4,2,1,4,2,2,7,1,2,4,1,7,6,5,6,6,1,6,3,6,5,6,15,27,5,1,55,4,,TEXT,TEXT,4,3,8,Lectus dictumst neque ridiculus felis eget enim potenti nullam ipsum tempora enim! Elementum tincidunt.,184
2024-09-16 15:57:54,2024-09-16 15:57:54,2,,100,0,1,2024-09-16 15:57:55,R_72nY5pfEdNuqN5Y,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.54,9.52,8.54,2,3,1,6,1,1,4,1,7,3,6,1,7,1,1,6,3,3,6,6,7,1,4,3,7,3,5,4,4,6,1,7,7,7,2,6,1,3,3,4,1,13,16,2,3,55,2,,TEXT,TEXT,4,6,6,Arcu interdum aenean fusce odio. Lorem eget. Scelerisque! Ridiculus phasellus ante.,172
2024-09-16 15:57:55,2024-09-16 15:57:55,2,,100,0,1,2024-09-16 15:57:55,R_bNIYT0rpdXYJ4rk,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,9.78,5.35,4,2,2,1,1,7,6,4,6,1,1,3,5,7,1,1,6,3,3,4,7,2,5,3,5,1,7,2,7,1,6,7,7,2,3,4,7,5,3,7,6,36,26,1,4,79,3,Non leo metus ipsum etiam tempor sapien? Cursus accumsan. Vehicula orci. Blandit ante per eget.,TEXT,TEXT,2,1,4,Sit purus commodo ultricies laoreet vel donec ac suscipit ullamcorper iaculis.,172
2024-09-16 15:57:55,2024-09-16 15:57:55,2,,100,0,1,2024-09-16 15:57:55,R_0wHUeAcbQeGanJk,,,,,,,test,,1,1.94,8.93,8.79,11,6,7,6,7,7,6,1,2,7,1,6,7,3,1,2,4,7,2,1,1,1,7,6,3,5,6,5,3,4,5,5,6,1,2,4,6,5,7,6,5,32,27,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,2,,TEXT,TEXT,4,1,2,"Nulla a arcu accusamus natoque cras tempor, rhoncus primis aliquam pretium duis.",186
2024-09-16 15:57:55,2024-09-16 15:57:55,2,,100,0,1,2024-09-16 15:57:55,R_bNKaFoQuwgPNTAG,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,6.08,3.73,3,3,4,4,6,1,6,4,2,5,1,7,4,3,5,4,4,6,3,7,4,3,4,7,1,4,1,4,3,3,6,5,4,3,3,4,2,3,1,5,6,18,36,2,4,35,1,,TEXT,TEXT,3,9,2,"In volutpat dictumst pharetra lacus ultrices pharetra placerat fringilla convallis tortor, at sit.",171
2024-09-16 15:57:55,2024-09-16 15:57:55,2,,100,0,1,2024-09-16 15:57:56,R_5oHPniWLE0FAiWy,,,,,,,test,,1,3.31,7.07,9.14,43,5,4,5,1,6,2,3,4,1,3,6,1,6,7,5,3,1,7,2,6,3,3,7,3,5,4,6,6,3,7,7,6,6,4,6,2,4,3,3,2,15,32,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3,Luctus. Nulla ullamcorper urna ultricies sed leo nec vestibulum! At? Nec vulputate.,TEXT,TEXT,2,6,7,Elit tortor turpis neque. Interdum magnis potenti nec magna. A nulla. Blandit. Consequat.,187
2024-09-16 15:57:56,2024-09-16 15:57:56,2,,100,0,1,2024-09-16 15:57:56,R_b2wJ7SsxiwXf7Bs,,,,,,,test,,1,7.76,8.36,8,50,7,7,3,1,7,7,7,5,3,4,7,3,5,1,4,5,1,5,4,6,1,5,7,1,2,7,7,3,5,5,4,3,6,4,6,3,6,2,4,3,31,20,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4,,TEXT,TEXT,4,1,5,"Luctus duis pede est temporibus tempor nec turpis sagittis, cras sed convallis pharetra diam tempora.",191
2024-09-16 15:57:56,2024-09-16 15:57:56,2,,100,0,1,2024-09-16 15:57:56,R_4IUwxllmIJc9s4C,,,,,,,test,,1,5.35,9.7,9.58,43,6,6,3,1,3,6,7,4,4,1,5,2,5,3,2,4,2,7,5,2,1,7,6,7,5,1,3,3,3,3,2,4,1,5,5,6,4,1,6,2,32,34,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4,,TEXT,TEXT,4,7,9,Eros erat euismod laoreet. Platea ridiculus atque mauris imperdiet in.,178
2024-09-16 15:57:56,2024-09-16 15:57:56,2,,100,0,1,2024-09-16 15:57:56,R_1zCHndjVO382DnE,,,,,,,test,,1,1.41,3.29,9.03,14,7,4,4,1,5,6,6,4,7,1,4,7,5,7,7,1,2,6,3,4,2,6,7,3,5,3,5,4,2,7,3,7,7,2,6,2,4,2,3,6,27,14,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,2,,TEXT,TEXT,2,8,8,Maecenas. Arcu blandit nulla. A commodo tempora in platea proin praesent.,198
2024-09-16 15:57:56,2024-09-16 15:57:56,2,,100,0,1,2024-09-16 15:57:57,R_6mnOqPXED03VzQq,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.99,9.29,8.84,29,7,5,2,7,3,5,3,4,2,2,2,4,5,1,5,3,2,7,7,6,2,6,4,7,1,6,2,4,6,6,7,2,1,3,3,4,6,5,3,6,15,30,6,5,43,1,,TEXT,TEXT,2,3,3,"Porttitor nibh, accumsan natoque a ligula ultricies phasellus felis euismod.",176
2024-09-16 15:57:57,2024-09-16 15:57:57,2,,100,0,1,2024-09-16 15:57:57,R_0e3tC7CQhGaDDL0,,,,,,,test,,1,8.95,9.33,9.64,50,7,5,1,5,5,7,4,7,3,1,7,4,2,7,3,7,7,4,4,7,6,7,3,6,2,2,2,3,6,3,5,7,2,5,6,4,3,7,5,4,32,14,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,4,,TEXT,TEXT,3,7,6,"Justo massa! Quis praesent? Praesent urna praesent, dui natoque curabitur sem ante.",206
2024-09-16 15:57:57,2024-09-16 15:57:57,2,,100,0,1,2024-09-16 15:57:57,R_8dZQvjpAIdalTKe,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.96,9.9,8.01,27,1,3,6,5,2,4,5,2,5,4,1,2,1,7,4,3,3,4,3,1,1,7,7,5,1,4,4,1,2,6,4,2,6,3,6,1,4,4,1,4,13,33,5,3,36,1,,TEXT,TEXT,3,2,3,"Placerat scelerisque est tempora vulputate nec, lorem! Proin cras quis sem imperdiet.",149
2024-09-16 15:57:57,2024-09-16 15:57:57,2,,100,0,1,2024-09-16 15:57:57,R_cYJ4vBpTBCNutIG,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,9.33,2.61,33,7,2,1,7,2,6,6,2,4,1,6,3,6,6,2,3,5,3,2,3,2,3,5,2,6,4,7,4,5,1,1,4,2,1,5,6,4,4,5,4,26,23,7,3,52,3,Pede accumsan sagittis. Integer wisi luctus risus quis primis convallis. Interdum platea etiam. Cursus.,TEXT,TEXT,4,6,5,Eros. Sem. Nibh suspendisse vel consequat ante euismod placerat. Nullam blandit.,171
2024-09-16 15:57:57,2024-09-16 15:57:57,2,,100,0,1,2024-09-16 15:57:58,R_8CzpBR8uqY3c95Y,,,,,,,test,,1,2.06,6.95,7.16,28,7,7,4,1,6,4,7,7,7,4,1,4,7,1,2,3,5,1,4,1,4,7,4,1,2,5,3,6,1,5,3,2,2,1,2,4,1,7,6,6,24,33,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,,TEXT,TEXT,4,8,6,Felis eget volutpat. Nibh nullam suspendisse commodo convallis sollicitudin est felis fermentum tempora! Viverra.,176
2024-09-16 15:57:58,2024-09-16 15:57:58,2,,100,0,1,2024-09-16 15:57:58,R_0rFwXNDgLNcdpRQ,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49,3.68,5.34,14,1,4,5,1,2,7,6,1,6,3,6,4,2,6,6,7,1,7,4,3,6,5,6,1,5,1,7,5,7,4,7,2,3,7,4,5,7,6,6,7,28,15,4,2,54,4,,TEXT,TEXT,2,9,2,"Blandit sed a vitae? Cras placerat. Iaculis, id odio bibendum, scelerisque.",201
2024-09-16 15:57:58,2024-09-16 15:57:58,2,,100,0,1,2024-09-16 15:57:58,R_73xAStD0hVIuTaK,,,,,,,test,,1,7.67,8.12,9.54,25,5,1,6,5,4,1,3,7,4,1,3,6,3,1,3,7,6,2,4,3,2,6,2,5,4,1,7,2,5,4,4,2,2,4,4,7,7,3,7,1,20,21,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,,TEXT,TEXT,3,9,10,"Scelerisque facilisi curabitur! At suspendisse nec accusamus, est neque. Risus velit.",178
2024-09-16 15:57:58,2024-09-16 15:57:58,2,,100,0,1,2024-09-16 15:57:58,R_3OfAMFltqHdbCzY,,,,,,,test,,1,3.34,8.55,9.14,42,1,5,5,2,1,1,4,3,7,1,6,6,2,3,5,3,3,6,3,5,1,7,5,5,6,2,5,4,4,5,2,7,1,6,6,6,2,1,5,7,29,28,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,1,,TEXT,TEXT,4,8,1,"Ullamcorper scelerisque at etiam at est cursus atque. Aenean sit purus pede. Facilisis sed, fusce.",174
2024-09-16 15:57:58,2024-09-16 15:57:58,2,,100,0,1,2024-09-16 15:57:59,R_blPdiL2Sq7rjh9Y,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.16,9.6,8.59,2,5,6,2,1,6,3,6,1,6,2,2,4,6,1,6,1,5,2,3,6,3,2,4,6,1,4,4,6,4,2,2,1,2,6,2,5,1,7,7,2,31,36,6,7,38,4,,TEXT,TEXT,3,5,8,Primis enim fermentum malesuada interdum quis leo proin in per.,166
