StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,IC,C_Time_Vign_male_First_Click,C_Time_Vign_male_Last_Click,C_Time_Vign_male_Page_Submit,C_Time_Vign_male_Click_Count,C_AC_m_1,Ch_LoEf_m_1,Ch_LoEf_m_2,Ch_LoEf_m_3,Ch_LoEf_m_4,Ch_LoEf_m_5,Ch_LoEf_m_6,Ch_LoEf_m_7,Ch_LoEf_m_8,Ch_LoEf_m_9,Ch_LoEf_m_10,Ch_LoEf_m_11,Ch_LoEf_m_12,Ch_LoEf_m_13,Ch_LoEf_m_14,Ch_LoEf_m_15,Ch_HiEf_1,Ch_HiEf_2,Ch_HiEf_3,Ch_HiEf_4,Ch_HiEf_5,Ch_HiEf_6,Ch_HiEf_7,Ch_HiEf_8,Ch_HiEf_9,Ch_HiEf_10,Ch_HiEf_11,Ch_HiEf_12,Ch_HiEf_13,Ch_HiEf_14,Ch_HiEf_15,C_Ef_LoEf_m,C_Ef_HiEf_m,C_Qu_LoEf_m,C_Qu_HiEf_m,C_Dif_LoEf_m,C_Dif_HiEf_m,C_Val_LoEf_m,C_Val_HiEf_m,C_AC_m_2,C_Sal_LoEf_1,C_Sal_HiEf_1,C_Coop_loEf_m,C_Coop_hiEf_m,Time_Vign_female_First_Click,Time_Vign_female_Last_Click,Time_Vign_female_Page_Submit,Time_Vign_female_Click_Count,C_AC_f_1,Ch_LoEf_f_1,Ch_LoEf_f_2,Ch_LoEf_f_3,Ch_LoEf_f_4,Ch_LoEf_f_5,Ch_LoEf_f_6,Ch_LoEf_f_7,Ch_LoEf_f_8,Ch_LoEf_f_9,Ch_LoEf_f_10,Ch_LoEf_f_11,Ch_LoEf_f_12,Ch_LoEf_f_13,Ch_LoEf_f_14,Ch_LoEf_f_15,Ch_HiEf_1.0,Ch_HiEf_2.0,Ch_HiEf_3.0,Ch_HiEf_4.0,Ch_HiEf_5.0,Ch_HiEf_6.0,Ch_HiEf_7.0,Ch_HiEf_8.0,Ch_HiEf_9.0,Ch_HiEf_10.0,Ch_HiEf_11.0,Ch_HiEf_12.0,Ch_HiEf_13.0,Ch_HiEf_14.0,Ch_HiEf_15.0,C_Ef_LoEf_f,C_Ef_HiEf_f,C_Qu_LoEf_f,C_Qu_HiEf_f,C_Dif_LoEf_f,C_Dif_HiEf_f,C_Val_LoEf_f,C_Val_HiEf_f,C_AC_f_2,C_Sal_LoEf_f_1,C_Sal_HiEf_f_1,C_Coop__LoEf_f,C_Coop__HiEf_f,Age,Gen,Gen_3_TEXT,Nat,Cou,Lan,Edu,Lad,FB,SC0
2024-09-16 15:08:40,2024-09-16 15:08:40,2,,100,0,1,2024-09-16 15:08:40,R_0lEmOq5R3VsUYm2,,,,,,,test,,1,0.3,5.7,3.22,46,7,1,7,1,2,5,7,7,6,2,7,7,4,4,5,6,3,2,3,1,6,4,7,2,2,1,6,6,1,7,3,5,4,4,4,6,2,6,6,3,33,41,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,4,,TEXT,TEXT,3,8,8,Accusamus mauris blandit augue ante consectetuer ridiculus venenatis nulla cras.,196
2024-09-16 15:08:40,2024-09-16 15:08:40,2,,100,0,1,2024-09-16 15:08:40,R_40dEwabwG9Kr7Vk,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,8.04,4.55,13,5,1,6,6,3,4,7,5,2,3,3,7,1,6,7,2,4,1,6,4,6,6,7,5,3,4,2,1,7,6,5,7,1,2,3,3,2,6,1,7,20,17,1,3,51,1,,TEXT,TEXT,4,8,4,"Nibh ante, lacus nonummy rutrum! Elit bibendum lectus magna tempor.",185
2024-09-16 15:08:40,2024-09-16 15:08:40,2,,100,0,1,2024-09-16 15:08:40,R_bIsW9Ic3M3Svw1w,,,,,,,test,,1,4.38,4.96,8.63,31,1,2,2,4,2,2,4,1,2,4,1,1,1,7,3,6,3,2,6,7,2,3,4,6,7,6,7,7,3,5,5,7,3,7,2,4,4,1,7,4,49,38,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,4,,TEXT,TEXT,1,7,8,Accumsan dictumst nullam. Ipsum nec scelerisque nunc nullam erat sodales fusce.,176
2024-09-16 15:08:40,2024-09-16 15:08:41,2,,100,1,1,2024-09-16 15:08:41,R_doh1mbjWZLl4TFc,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58,9.95,9.16,3,1,2,1,6,1,7,1,1,2,1,4,4,6,5,5,6,4,4,1,2,5,3,4,6,1,2,3,5,4,6,7,3,1,7,2,6,3,5,5,1,37,45,6,4,118,2,,TEXT,TEXT,3,6,8,"Ab in. Blandit ab? Viverra eros! Egestas commodo! Atque, sem donec felis, posuere.",163
2024-09-16 15:08:41,2024-09-16 15:08:41,2,,100,0,1,2024-09-16 15:08:41,R_e8Qjl2duvvAAyR8,,,,,,,test,,1,3.71,8.18,5.88,17,3,6,3,6,6,7,2,2,7,6,3,6,7,2,3,6,3,6,3,4,6,4,7,7,2,4,6,5,4,5,7,3,3,7,2,2,2,5,1,5,4,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2,,TEXT,TEXT,2,6,6,Cursus ipsum curabitur arcu ante sit facilisis dolor faucibus. Imperdiet duis wisi! Nonummy.,195
2024-09-16 15:08:41,2024-09-16 15:08:41,2,,100,0,1,2024-09-16 15:08:41,R_a63qSiKf4feht8a,,,,,,,test,,1,5.17,8.1,5.33,43,7,3,3,7,2,7,5,3,3,4,7,5,1,6,5,2,6,6,3,2,3,4,1,7,7,1,7,1,4,5,6,2,3,7,6,7,4,1,5,2,23,23,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,2,,TEXT,TEXT,2,5,6,Sodales primis bibendum. Porttitor volutpat iaculis. At dignissim consectetuer at eget velit.,186
2024-09-16 15:08:41,2024-09-16 15:08:41,2,,100,0,1,2024-09-16 15:08:41,R_7R4S6aZ3r1P3O5M,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.64,7.07,9.24,42,5,2,7,2,1,5,6,5,6,7,6,6,1,6,7,6,7,3,2,3,4,4,6,5,1,7,1,2,2,7,5,6,7,3,3,2,7,4,3,6,47,27,2,5,70,3,"Mi? Eros tincidunt, mauris odio eget tempor nibh elit placerat.",TEXT,TEXT,2,5,8,Cursus proin culpa eros bibendum potenti. Pellentesque. Nullam. Facilisis ab dolor augue viverra.,197
2024-09-16 15:08:41,2024-09-16 15:08:42,2,,100,1,1,2024-09-16 15:08:42,R_bpjtbeYnudcbduC,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,9.94,9.2,11,5,4,4,6,3,2,3,7,3,7,5,6,7,4,4,4,2,6,1,3,2,6,6,3,2,6,1,5,5,1,1,3,7,3,7,3,1,5,7,5,33,33,7,6,21,3,Ab. Ac vestibulum pellentesque lorem ac dictumst consequat nullam viverra porta? Neque.,TEXT,TEXT,1,1,9,"At. Cras? Laoreet accumsan. Scelerisque mi augue lorem sodales rhoncus elit praesent, justo? Ullamcorper.",180
2024-09-16 15:08:42,2024-09-16 15:08:42,2,,100,0,1,2024-09-16 15:08:42,R_6AwoiMSz5P9VW9E,,,,,,,test,,1,8.29,9.28,9.15,18,6,4,6,6,6,3,2,5,7,6,3,7,4,4,4,3,7,7,4,4,1,5,7,5,6,5,1,3,1,2,3,2,3,2,6,5,2,5,4,6,4,21,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,4,,TEXT,TEXT,2,3,4,"Vestibulum. Ac posuere, facilisis nullam wisi dapibus! Nibh vulputate montes lorem sem. Aenean aenean tempor.",186
2024-09-16 15:08:42,2024-09-16 15:08:42,2,,100,0,1,2024-09-16 15:08:42,R_80n5TPnJRuSOLk2,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,9.78,1.71,24,4,7,2,2,2,3,3,6,2,5,3,5,3,7,4,1,6,2,7,1,5,7,4,7,6,7,3,2,4,4,1,7,2,5,4,2,5,1,2,7,4,38,3,7,120,4,,TEXT,TEXT,2,2,10,Eget euismod aenean rutrum dolor bibendum arcu placerat eu? Nibh quam interdum donec orci.,179
2024-09-16 15:08:42,2024-09-16 15:08:42,2,,100,0,1,2024-09-16 15:08:42,R_7aIQS5TFdIsyhG6,,,,,,,test,,1,7.91,9.08,8.4,30,6,4,3,2,5,4,4,6,1,1,4,6,6,3,5,4,7,6,1,7,6,7,5,4,5,5,5,1,5,5,3,6,2,1,2,3,4,5,5,7,9,45,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,4,,TEXT,TEXT,3,7,2,Curabitur euismod tincidunt ipsum eros venenatis a eu justo posuere. Placerat sagittis eu suscipit. Vivamus.,188
2024-09-16 15:08:42,2024-09-16 15:08:43,2,,100,1,1,2024-09-16 15:08:43,R_41LA1HL3GOiNTG6,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,7.87,8.9,0,7,1,3,1,4,5,4,1,2,5,3,6,2,7,5,7,7,4,7,7,1,6,3,4,2,6,2,5,6,5,4,4,1,1,5,2,2,2,1,4,47,28,3,3,52,4,,TEXT,TEXT,2,8,7,"Suscipit enim tempus in pharetra viverra tempor lacus rutrum, nonummy in.",176
2024-09-16 15:08:43,2024-09-16 15:08:43,2,,100,0,1,2024-09-16 15:08:43,R_6flUQC4P4I3t9ZQ,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,9.04,8.8,14,6,6,1,2,6,7,2,7,1,7,1,3,7,5,5,4,3,6,1,2,6,1,6,3,4,4,2,1,4,6,7,2,5,6,2,6,5,6,3,4,34,39,4,2,85,1,,TEXT,TEXT,1,1,7,Pretium maecenas iaculis. Tellus commodo est. Amet! Proin eleifend? Tortor at suscipit.,176
2024-09-16 15:08:43,2024-09-16 15:08:43,2,,100,0,1,2024-09-16 15:08:43,R_6QMTApHMxNC7sfc,,,,,,,test,,1,4.79,7.3,9.96,26,1,6,4,4,1,5,3,7,6,5,4,1,1,4,5,2,4,3,1,7,5,2,7,6,2,4,7,7,2,7,2,2,1,3,2,5,1,2,5,7,40,42,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,,TEXT,TEXT,2,9,5,Platea velit eu orci non nonummy aliquet cras temporibus nibh.,172
2024-09-16 15:08:43,2024-09-16 15:08:43,2,,100,0,1,2024-09-16 15:08:43,R_8ddcS8RNoHqquNw,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.46,9.58,9.76,12,1,1,4,1,6,5,6,2,7,4,3,3,5,2,6,1,2,7,7,6,7,3,1,1,1,5,4,4,7,2,6,2,1,3,1,7,4,4,5,1,49,16,2,1,21,1,,TEXT,TEXT,1,3,7,Montes dolorem ultrices eget amet felis placerat mauris atque atque lorem ultricies.,161
2024-09-16 15:08:44,2024-09-16 15:08:44,2,,100,0,1,2024-09-16 15:08:44,R_9yH2REufbDbrFDo,,,,,,,test,,1,1.64,4.18,9.53,9,3,3,5,5,7,2,6,2,4,3,2,5,4,5,3,5,7,5,2,5,1,4,1,3,2,7,7,2,3,7,6,2,3,1,4,1,2,2,1,2,12,2,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,,TEXT,TEXT,3,6,10,Amet fringilla per ante suscipit montes? Auctor dignissim lorem nibh.,166
2024-09-16 15:08:44,2024-09-16 15:08:44,2,,100,0,1,2024-09-16 15:08:44,R_bK5Kk1EcOuNd8fY,,,,,,,test,,1,5.78,8.45,9.61,49,1,7,2,4,5,4,5,2,2,4,7,1,3,2,1,2,6,7,5,3,6,3,4,3,4,4,2,5,2,6,6,5,7,3,4,1,3,4,6,4,24,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,1,,TEXT,TEXT,1,4,9,"Ac, morbi sem rhoncus et luctus proin. Mattis tempor elit vivamus.",171
2024-09-16 15:08:44,2024-09-16 15:08:44,2,,100,0,1,2024-09-16 15:08:44,R_0HbKJ176q2qbZga,,,,,,,test,,1,1.32,4.84,8.06,38,6,1,6,6,5,5,3,1,4,1,3,3,2,2,5,5,5,1,1,6,2,7,3,2,6,4,4,2,6,1,4,1,2,6,6,7,7,7,1,5,17,26,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,3,Tincidunt in integer convallis ut facilisi convallis quam augue? Aliquet neque. Etiam praesent urna.,TEXT,TEXT,1,2,6,Cras et integer consectetuer luctus in natoque pellentesque luctus lorem? Ab ante in. Iaculis.,167
2024-09-16 15:08:44,2024-09-16 15:08:44,2,,100,0,1,2024-09-16 15:08:45,R_cx9yK4JlC5SoTHw,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.06,8.58,9.88,1,1,3,6,6,4,6,3,6,3,7,5,4,7,2,5,5,6,2,5,1,2,1,3,4,6,5,4,1,6,7,3,2,5,7,5,6,3,5,6,4,5,39,5,3,79,3,"Rhoncus cras, dolor montes atque dictumst in eleifend temporibus. Eget dignissim massa dapibus cras.",TEXT,TEXT,1,7,3,Amet convallis lacus felis duis odio fringilla morbi pede orci dui! Facilisis consequat sollicitudin mi.,187
2024-09-16 15:08:45,2024-09-16 15:08:45,2,,100,0,1,2024-09-16 15:08:45,R_9KYwDQXHCs4hEeG,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45,6.87,6.96,16,3,2,7,5,5,4,5,7,6,3,5,2,5,4,5,1,4,2,4,7,4,6,4,4,3,3,4,7,6,6,7,1,7,3,4,2,5,6,6,6,43,46,6,1,113,3,Malesuada placerat a donec nonummy. Eleifend augue tortor id purus.,TEXT,TEXT,2,1,3,Bibendum nec dapibus? Faucibus massa facilisi sodales risus posuere lectus tincidunt proin tempora.,190
2024-09-16 15:08:45,2024-09-16 15:08:45,2,,100,0,1,2024-09-16 15:08:45,R_8HdHcASSTcwy8xo,,,,,,,test,,1,9.43,9.88,9.82,2,6,7,1,7,3,7,1,7,5,2,5,3,6,5,6,2,7,2,1,2,1,7,3,2,5,6,5,4,4,1,7,2,1,1,1,5,7,2,4,3,29,39,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,2,,TEXT,TEXT,4,1,6,Diam! Dignissim mauris nunc. Tortor porttitor? Pellentesque ullamcorper nec velit vel.,170
2024-09-16 15:08:45,2024-09-16 15:08:45,2,,100,0,1,2024-09-16 15:08:45,R_6gLPsY8Ulok47EW,,,,,,,test,,1,4.47,5.67,7.59,44,3,5,6,2,3,6,1,1,5,1,4,6,1,2,5,1,7,2,6,5,4,1,7,2,4,4,7,3,5,1,7,1,2,5,5,1,7,1,2,6,31,13,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1,,TEXT,TEXT,3,2,2,Integer velit malesuada orci volutpat bibendum diam blandit volutpat purus! Lacus wisi at.,156
2024-09-16 15:08:45,2024-09-16 15:08:45,2,,100,0,1,2024-09-16 15:08:46,R_3F3nBoQIDtWqOI6,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.98,9.74,9.98,44,4,5,2,7,4,4,7,3,2,7,7,7,7,2,6,1,4,6,1,1,2,5,7,6,1,4,7,3,6,6,5,7,5,3,2,3,4,4,7,7,33,3,1,2,111,2,,TEXT,TEXT,3,1,3,Pharetra viverra luctus vitae gravida rhoncus. Posuere fringilla. Odio odio.,191
2024-09-16 15:08:46,2024-09-16 15:08:46,2,,100,0,1,2024-09-16 15:08:46,R_74CxOqIyZcsuA9o,,,,,,,test,,1,7.11,9.27,7.95,46,6,5,1,7,6,4,6,3,6,7,5,2,4,7,5,4,5,6,2,2,3,7,7,7,1,2,1,7,4,7,1,4,1,7,4,7,2,4,3,6,44,27,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,Sapien luctus aenean facilisi mauris vulputate volutpat placerat. Urna eu.,TEXT,TEXT,3,9,6,Eu nonummy arcu vivamus pharetra metus dolorem temporibus culpa nullam duis per elit.,200
2024-09-16 15:08:46,2024-09-16 15:08:46,2,,100,0,1,2024-09-16 15:08:46,R_5mvFEhYsQIIuuj4,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.26,8.86,8.05,32,1,3,6,6,6,7,5,7,7,2,1,2,6,2,6,2,7,5,6,7,4,1,1,7,5,2,6,2,7,3,1,7,4,7,2,2,7,4,2,4,25,12,2,5,118,1,,TEXT,TEXT,1,1,3,"Aenean a per posuere ipsum tincidunt? Erat vivamus quam! Praesent tempor elementum, temporibus wisi.",179
2024-09-16 15:08:46,2024-09-16 15:08:46,2,,100,0,1,2024-09-16 15:08:46,R_3O6JCRx2HSKnCHY,,,,,,,test,,1,6.43,9.91,9.91,47,4,1,2,4,6,2,3,7,3,1,2,3,1,1,1,4,6,5,2,5,6,6,3,2,7,7,7,2,4,5,6,4,2,1,1,1,1,4,6,3,37,43,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,3,Placerat eleifend dui cursus dolorem nibh tempora velit duis a ante eleifend odio.,TEXT,TEXT,1,3,4,"Sit nonummy dignissim pretium imperdiet. Fermentum suspendisse ridiculus fermentum, luctus vivamus sed pretium faucibus cras.",153
2024-09-16 15:08:46,2024-09-16 15:08:46,2,,100,0,1,2024-09-16 15:08:47,R_78ptVI42DFftUsm,,,,,,,test,,1,5.48,6.27,6.99,41,5,6,4,7,5,1,2,1,2,2,3,2,2,3,2,1,4,5,2,4,1,2,2,4,1,1,7,7,7,2,6,2,3,7,7,2,6,2,6,2,32,43,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,4,,TEXT,TEXT,2,5,3,Curabitur nibh dolor. Cursus ligula pharetra nibh cursus vestibulum in lorem phasellus metus duis euismod.,155
2024-09-16 15:08:47,2024-09-16 15:08:47,2,,100,0,1,2024-09-16 15:08:47,R_3I2zEo7punUZZYO,,,,,,,test,,1,2.54,8.79,6.57,31,3,1,3,5,6,3,5,4,3,6,1,3,5,6,7,6,1,7,3,5,3,6,3,6,1,2,2,4,6,2,2,7,4,4,2,2,1,7,7,2,33,41,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,2,,TEXT,TEXT,1,2,4,Elementum non. Dictumst. Rutrum. Cras ante pede purus ipsum. Iaculis.,166
2024-09-16 15:08:47,2024-09-16 15:08:47,2,,100,0,1,2024-09-16 15:08:47,R_8vOBc0RWwUQocYK,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.29,9.44,9.71,31,3,7,1,2,6,3,1,4,2,3,3,3,7,5,7,6,6,4,6,3,5,4,1,3,2,6,2,4,6,6,3,2,5,4,7,3,1,3,5,2,42,27,1,7,25,3,Curabitur lacus consequat. Proin non dictumst culpa culpa leo! Porttitor. Imperdiet scelerisque sagittis.,TEXT,TEXT,3,2,8,"Nonummy maecenas vehicula lorem sodales. Molestie nullam temporibus mattis in, suspendisse fermentum bibendum. Interdum venenatis.",173
2024-09-16 15:08:47,2024-09-16 15:08:47,2,,100,0,1,2024-09-16 15:08:47,R_djzdnj3YoA1E9gi,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53,8.58,5.42,11,1,4,7,1,1,5,5,6,7,1,7,1,6,2,1,5,7,5,3,6,6,3,5,6,3,3,1,5,6,5,6,4,3,2,7,3,2,6,1,3,30,40,3,2,100,4,,TEXT,TEXT,3,6,3,Ultrices est tortor suspendisse non non morbi natoque per rhoncus accusamus neque. Vulputate proin.,178
2024-09-16 15:08:47,2024-09-16 15:08:47,2,,100,0,1,2024-09-16 15:08:48,R_bdyPP6J33g5VvBI,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82,8.24,7.09,31,7,1,7,6,1,2,6,4,6,3,5,3,7,3,7,7,5,4,1,2,3,4,6,7,3,5,3,4,5,3,3,7,1,1,7,2,4,4,5,2,45,43,2,4,55,2,,TEXT,TEXT,2,8,4,Luctus! Venenatis mauris sem potenti eget vestibulum dictumst placerat a! Amet pede cras non magna.,183
2024-09-16 15:08:48,2024-09-16 15:08:48,2,,100,0,1,2024-09-16 15:08:48,R_eM7RQhb7jujVlFY,,,,,,,test,,1,3.95,9.24,7.85,8,5,3,3,4,2,7,1,1,3,7,1,3,2,3,2,4,7,7,2,5,7,6,3,4,4,5,3,3,6,4,5,1,3,2,1,3,5,4,7,7,26,42,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,3,Per tincidunt eu nunc arcu? Arcu per venenatis sit egestas.,TEXT,TEXT,2,1,9,"Blandit? Elementum donec, curabitur mauris iaculis. Vulputate fringilla neque ab metus maecenas aliquam.",171
2024-09-16 15:08:48,2024-09-16 15:08:48,2,,100,0,1,2024-09-16 15:08:48,R_3PIyjeyN4gICPiK,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.01,9.88,9.13,14,6,2,3,1,1,6,3,5,4,3,1,2,2,6,3,3,4,7,5,4,1,5,2,6,3,3,2,3,5,7,7,4,1,1,4,1,1,7,4,3,34,15,7,1,74,2,,TEXT,TEXT,1,2,9,Nec nulla maecenas ut placerat malesuada laoreet fusce nullam enim ullamcorper dolor egestas nunc.,156
2024-09-16 15:08:48,2024-09-16 15:08:48,2,,100,0,1,2024-09-16 15:08:48,R_0PcdUPkvAF9eScC,,,,,,,test,,1,6.36,7.17,9.25,46,7,6,3,3,6,6,1,2,5,6,4,3,5,2,7,2,2,5,3,3,4,7,3,5,1,7,5,4,2,3,6,3,3,1,7,1,7,7,4,5,17,18,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,4,,TEXT,TEXT,2,7,10,Lectus luctus eros risus sapien fringilla culpa mattis lorem justo. Molestie imperdiet proin ultrices? Dictumst.,190
2024-09-16 15:08:48,2024-09-16 15:08:49,2,,100,1,1,2024-09-16 15:08:49,R_8ui1koa7S4oCmpM,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.99,7.44,6.38,47,2,6,3,3,5,5,6,6,1,2,4,5,2,4,3,7,7,6,4,1,3,4,4,3,4,6,6,2,3,5,6,4,7,4,3,6,5,4,6,1,49,16,1,6,64,4,,TEXT,TEXT,1,8,4,Purus. Eu etiam arcu! Eros arcu. Fringilla ligula cursus eget. Ut dolor in mattis ac.,186
2024-09-16 15:08:49,2024-09-16 15:08:49,2,,100,0,1,2024-09-16 15:08:49,R_6SxqqXDZdFO5tP0,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71,4.85,2.08,47,2,7,4,6,5,5,7,2,2,5,1,1,5,6,3,2,4,1,2,6,7,1,2,7,1,7,7,4,5,5,3,2,4,6,3,1,1,3,5,6,23,10,1,4,97,2,,TEXT,TEXT,3,1,5,Platea? Sapien! Id sed ante dapibus dignissim tellus! Cras tempora culpa? Mauris.,168
2024-09-16 15:08:49,2024-09-16 15:08:49,2,,100,0,1,2024-09-16 15:08:49,R_71JZtUQWgbL2Vgy,,,,,,,test,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.87,8.8,9.76,29,7,5,4,4,3,6,6,2,3,3,2,7,7,5,7,2,2,1,1,7,1,4,3,3,5,3,2,1,7,6,4,7,2,5,2,6,6,7,3,2,10,41,7,4,63,3,Etiam lectus malesuada! Luctus venenatis. Mi malesuada. Tortor commodo eu fringilla fermentum mattis.,TEXT,TEXT,2,6,4,Mi montes vitae. Mattis. Justo. Lorem massa nec vehicula pede! Sem.,179
2024-09-16 15:08:49,2024-09-16 15:08:49,2,,100,0,1,2024-09-16 15:08:49,R_3qSDQ7Ikv395ba6,,,,,,,test,,1,1.81,8.95,3.24,48,6,4,4,1,3,3,4,3,6,1,6,1,1,3,2,4,3,4,5,1,6,4,3,2,7,6,2,5,2,5,4,3,3,7,5,2,2,4,1,2,44,23,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,1,,TEXT,TEXT,3,8,9,"Magna tempus viverra aliquet blandit eleifend primis? Neque, nullam erat suscipit. Justo. Morbi mauris porttitor.",162
2024-09-16 15:08:49,2024-09-16 15:08:50,2,,100,1,1,2024-09-16 15:08:50,R_9zCmpmqnmfBAe3A,,,,,,,test,,1,1.01,4.48,4.93,4,7,6,2,2,1,3,4,3,5,2,4,5,2,4,1,7,2,2,3,4,3,2,2,3,6,3,4,4,5,6,2,4,7,6,6,7,7,6,6,1,21,13,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1,,TEXT,TEXT,1,8,9,"Nullam aliquam fusce elit porttitor amet dolor dapibus tempus, tempor sem facilisi ab placerat.",179
2024-09-16 15:08:50,2024-09-16 15:08:50,2,,100,0,1,2024-09-16 15:08:50,R_4JjHM8VrFKIlcBE,,,,,,,test,,1,6.66,6.78,8.64,32,3,1,4,4,1,6,2,6,2,6,1,3,6,6,4,6,1,6,4,2,5,7,1,2,1,5,6,3,5,6,1,7,6,3,4,5,5,2,6,1,46,28,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,TEXT,TEXT,3,9,8,"Dictumst, elementum justo? Vestibulum turpis a porta velit? Tempor, ultrices.",177
2024-09-16 15:08:50,2024-09-16 15:08:50,2,,100,0,1,2024-09-16 15:08:50,R_1ztWNsKOkqexmqG,,,,,,,test,,1,7.58,9.06,9.93,6,6,7,6,5,2,3,3,7,7,1,7,5,3,1,1,1,1,5,5,7,7,2,3,7,2,2,7,3,5,5,4,6,3,7,4,2,7,2,5,4,9,38,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1,,TEXT,TEXT,3,5,8,Euismod dolor in. Phasellus consequat metus phasellus nulla auctor eleifend.,188
